dataset,study,boiling_mode,fluid,D_m,L_m,P_kPa,G_kg_m2s,X,dHin_kJkg,Ra_um,CA_deg,orient_deg,CHF_kW_m2
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6551,-0.0325,,,,,5300.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6618,-0.0596,,,,,6800.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6618,-0.0534,,,,,7000.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6795,-0.062,,,,,6900.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6795,-0.059,,,,,7000.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6795,-0.059,,,,,7000.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6971,-0.0585,,,,,7200.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6971,-0.0614,,,,,7100.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6998,-0.0651,,,,,7000.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,6998,-0.0622,,,,,7100.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,7432,-0.0523,,,,,7900.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,7690,-0.0569,,,,,8000.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,7785,-0.0569,,,,,8100.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,7853,-0.0417,,,,,6000.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,7866,-0.0591,,,,,8100.0
Zhao2020,Thompson,flow,water,0.0103,0.794,6890.0,7934,-0.0635,,,,,8000.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6930.0,1017,0.12,,,,,4700.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6860.0,1031,0.0282,,,,,5300.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6860.0,1031,0.0231,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0108,0.216,7000.0,1017,0.1133,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6860.0,1858,0.0129,,,,,4700.0
Zhao2020,Thompson,flow,water,0.0108,0.216,7140.0,1858,0.0005,,,,,4700.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6860.0,2034,-0.0927,,,,,5800.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6860.0,2034,-0.0875,,,,,6000.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6860.0,3784,-0.0478,,,,,5500.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6930.0,3784,-0.0479,,,,,5500.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6790.0,4014,-0.135,,,,,7700.0
Zhao2020,Thompson,flow,water,0.0108,0.216,6830.0,4014,-0.1355,,,,,7700.0
Zhao2020,Thompson,flow,water,0.0108,0.432,7030.0,1031,0.1575,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0108,0.432,7140.0,1031,0.1651,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6790.0,1763,0.1977,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6790.0,1763,0.1959,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6790.0,1899,0.0903,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6860.0,1899,0.0907,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6720.0,2034,0.0069,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6720.0,2034,-0.0015,,,,,4500.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6860.0,3513,0.0809,,,,,3400.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6890.0,3513,0.0823,,,,,3500.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6790.0,3838,-0.0188,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6830.0,3838,-0.0133,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6720.0,4001,-0.0801,,,,,5800.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6790.0,4001,-0.0975,,,,,5400.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6830.0,4069,0.0143,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6890.0,4069,0.0126,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6860.0,4096,-0.0492,,,,,5000.0
Zhao2020,Thompson,flow,water,0.0108,0.432,6860.0,4096,-0.044,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6720.0,2021,0.121,,,,,3400.0
Zhao2020,Thompson,flow,water,0.0108,0.864,7070.0,2021,0.1112,,,,,3400.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6930.0,3458,0.0763,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0108,0.864,7000.0,3458,0.0731,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6890.0,3526,0.1388,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0108,0.864,7000.0,3770,0.0477,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0108,0.864,7000.0,3770,0.0534,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6790.0,3838,0.0028,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6830.0,3838,0.0049,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6860.0,4069,0.0617,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6860.0,4069,-0.024,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6890.0,4069,0.0212,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6890.0,4069,0.0179,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6890.0,4069,-0.0138,,,,,4800.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6890.0,4069,-0.0257,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6930.0,4069,0.0196,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0108,0.864,7000.0,4069,0.0636,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6830.0,4096,-0.0411,,,,,5400.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6960.0,4096,-0.0415,,,,,5400.0
Zhao2020,Thompson,flow,water,0.0108,0.841,6890.0,2007,0.1747,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0108,0.841,6860.0,2010,0.1754,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6900.0,4048,0.0003,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6960.0,4054,0.1177,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0108,0.864,6860.0,4056,0.0043,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0108,0.864,7000.0,4056,0.1108,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0108,0.864,7030.0,4059,0.0424,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0108,0.864,7030.0,4062,0.0423,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0108,1.727,6930.0,3943,0.19,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0108,1.727,6620.0,4032,0.1423,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0108,1.727,6860.0,4043,0.1354,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0108,1.727,6930.0,4059,0.1836,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0108,1.727,6830.0,4062,0.0637,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0108,1.727,6930.0,4065,0.0501,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0108,1.727,6930.0,4066,0.0396,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0108,1.727,7080.0,4066,0.0487,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0108,1.727,6720.0,4077,0.0685,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0108,3.048,6890.0,4056,0.1835,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0115,1.359,6890.0,4069,0.1651,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0115,1.727,6890.0,4069,0.16,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0115,1.727,6890.0,4069,0.1203,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0115,1.727,6890.0,4069,0.0989,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0115,1.727,6930.0,4069,0.1898,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,1.727,6930.0,4069,0.0989,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0115,1.727,6830.0,4069,0.1891,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,1.727,6960.0,4069,0.1584,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0115,1.727,6960.0,4069,0.1227,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0115,2.007,6890.0,4069,0.1758,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,2.007,6960.0,4069,0.1762,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0115,2.007,6960.0,4069,0.1439,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0115,2.007,7000.0,4069,0.1441,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,1465,0.0609,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,1492,0.1422,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,1546,0.0797,,,,,4000.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,1668,0.0111,,,,,4400.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,1668,-0.0022,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,2319,0.1085,,,,,3500.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,2360,0.0786,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,2577,0.034,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,2712,0.0263,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,2726,0.0073,,,,,4500.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,2645,0.003,,,,,4500.0
Zhao2020,Thompson,flow,water,0.0124,0.61,6890.0,2685,0.0151,,,,,4500.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,1899,0.0841,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,1912,0.1144,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,1926,0.0803,,,,,3400.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,1967,0.1203,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,1980,0.1517,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2699,0.1915,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2699,-0.0008,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2699,0.0192,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2699,0.0463,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2712,0.1092,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2740,0.1628,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2740,0.0724,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2740,0.0184,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,2767,0.1594,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,3730,-0.0453,,,,,4400.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,3770,0.1655,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,3797,-0.0166,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,3811,0.1165,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,3811,0.0433,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,3811,0.0129,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,3825,0.0675,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,5398,-0.0166,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,5438,0.0645,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,5452,0.0027,,,,,3500.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,5466,0.1128,,,,,2200.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,5479,0.028,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,7269,0.1006,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,7500,0.0335,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0128,1.93,6890.0,7568,0.0032,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0222,0.61,6890.0,2495,0.0502,,,,,3200.0
Zhao2020,Thompson,flow,water,0.022600000000000002,0.61,6890.0,2360,-0.031,,,,,3500.0
Zhao2020,Thompson,flow,water,0.0235,0.61,6890.0,2265,0.0262,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0235,0.61,6890.0,2278,0.0027,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0235,0.61,6890.0,2319,-0.0134,,,,,3400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,2319,0.0065,,,,,3200.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,666,0.0971,,,,,4100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,673,0.136,,,,,3900.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,928,0.1352,,,,,3500.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,949,0.0229,,,,,4000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,957,0.0816,,,,,3800.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,959,-0.0123,,,,,4300.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,968,0.1759,,,,,3300.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1339,0.0008,,,,,3800.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1354,0.0487,,,,,3600.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1356,0.1136,,,,,3200.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1370,-0.0438,,,,,4200.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1383,-0.0865,,,,,4800.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1872,-0.0962,,,,,4400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1885,-0.0471,,,,,3800.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1912,0.0114,,,,,3400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1912,-0.1521,,,,,4800.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,1926,0.0603,,,,,3100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,2685,-0.0246,,,,,3700.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,2699,0.0362,,,,,3100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,2699,-0.1859,,,,,5500.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,2712,-0.0815,,,,,4300.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,2740,-0.1354,,,,,5000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,3797,0.0135,,,,,3100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,3797,-0.0434,,,,,4100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,3825,-0.0969,,,,,5200.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,3825,-0.1479,,,,,5900.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,3852,-0.2094,,,,,6800.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,5357,-0.0027,,,,,3400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,5384,-0.0629,,,,,4400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,5479,-0.11,,,,,6400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,7405,-0.1178,,,,,8000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,7473,-0.065,,,,,6300.0
Zhao2020,Thompson,flow,water,0.023600000000000003,0.61,6890.0,7486,-0.0105,,,,,4300.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1356,0.1995,,,,,2400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1356,0.1131,,,,,2700.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1370,0.1431,,,,,2500.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1899,0.1388,,,,,2200.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1912,0.0958,,,,,2500.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1912,0.195,,,,,2100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1912,0.195,,,,,2100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1912,-0.0428,,,,,3500.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1926,0.1855,,,,,2100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1926,0.0414,,,,,2600.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1926,0.0191,,,,,3000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,1926,0.0934,,,,,2200.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2699,0.0231,,,,,2600.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2699,0.1197,,,,,2000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2712,0.1152,,,,,2000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2712,0.0702,,,,,2300.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2712,-0.0089,,,,,3000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2712,-0.0449,,,,,3400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2712,0.1214,,,,,2100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2726,0.1144,,,,,2000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2753,0.0613,,,,,2200.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,2753,-0.1036,,,,,4300.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,3486,0.079,,,,,2000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,3580,0.0811,,,,,2000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,3716,0.0802,,,,,1900.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,3784,0.0253,,,,,2500.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,3811,0.0682,,,,,2000.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,3811,-0.0101,,,,,3100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,3825,-0.0414,,,,,3700.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,3825,-0.0735,,,,,4300.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,5357,0.055,,,,,2400.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,5411,-0.0306,,,,,3900.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,5466,0.0065,,,,,3100.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,5479,-0.0666,,,,,4800.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,5520,-0.1099,,,,,5500.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,7215,0.0404,,,,,2700.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,7405,-0.0054,,,,,3800.0
Zhao2020,Thompson,flow,water,0.023600000000000003,1.972,6890.0,7514,-0.0457,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0237,0.61,6890.0,2265,0.0254,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,678,0.2034,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,692,0.1484,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,949,0.1167,,,,,3000.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,949,0.1317,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,949,0.1746,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1316,0.1501,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1343,0.0572,,,,,2900.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1343,0.099,,,,,2600.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1356,0.173,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1356,-0.0303,,,,,3500.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1370,0.0211,,,,,3300.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1370,-0.0715,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1383,0.0067,,,,,3300.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1885,0.0585,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1885,0.0181,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1899,-0.0594,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1912,0.118,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1912,-0.0264,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1912,0.118,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,1912,0.118,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,2658,-0.1918,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,2672,-0.1504,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,2699,-0.0299,,,,,3200.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,2712,-0.1138,,,,,4100.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,2726,0.0648,,,,,2300.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,2726,-0.0765,,,,,3600.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,2740,0.0115,,,,,2700.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,3784,-0.0515,,,,,3800.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,3811,-0.0087,,,,,3100.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,3811,-0.0943,,,,,4500.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,3825,-0.1347,,,,,5200.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,3838,0.0383,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,5371,0.0241,,,,,2800.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,5425,-0.1536,,,,,6700.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,5466,-0.0664,,,,,4900.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,5493,-0.0229,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,5493,-0.109,,,,,5900.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,7459,-0.032,,,,,4700.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,7459,-0.0757,,,,,6000.0
Zhao2020,Thompson,flow,water,0.0375,1.953,6890.0,7514,0.0144,,,,,3300.0
Zhao2020,Thompson,flow,water,0.0115,1.524,8960.0,2034,0.1703,,,,,2500.0
Zhao2020,Thompson,flow,water,0.0115,1.524,8960.0,2034,0.1887,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0115,1.524,8890.0,4069,0.115,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0115,1.524,8890.0,4069,0.0787,,,,,2000.0
Zhao2020,Thompson,flow,water,0.0115,1.524,8930.0,4069,0.0656,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0115,1.524,8960.0,4069,0.1113,,,,,1800.0
Zhao2020,Thompson,flow,water,0.0115,1.524,8960.0,4069,0.0886,,,,,2100.0
Zhao2020,Thompson,flow,water,0.0115,1.524,9000.0,4069,0.0637,,,,,2400.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10450.0,1275,0.1874,,,,,4200.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10410.0,1288,0.1244,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10380.0,1302,0.086,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10240.0,1343,0.0353,,,,,4800.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10380.0,1343,0.1134,,,,,5100.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10410.0,1383,0.0139,,,,,5300.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10450.0,2387,0.0713,,,,,4300.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10480.0,2387,0.0916,,,,,3900.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10510.0,2428,0.0535,,,,,4600.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10510.0,2550,0.0,,,,,5000.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10510.0,2563,0.0069,,,,,6000.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10570.0,2563,-0.0655,,,,,5000.0
Zhao2020,Thompson,flow,water,0.0046,0.229,10510.0,2631,-0.0881,,,,,6200.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.305,11030.0,2034,0.0428,,,,,3500.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.305,11030.0,2034,-0.0488,,,,,4500.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11030.0,1017,0.1695,,,,,2800.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11030.0,1017,0.1733,,,,,2800.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11000.0,2034,0.141,,,,,2100.0
Zhao2020,Thompson,flow,water,0.009300000000000001,0.762,11030.0,2034,0.139,,,,,2100.0
