TestID,Diameter,Perimeter,Area,Length,Pressure,Power,MassFlux,MassFlow,InletTemperature,InletEnthalpy,HeatFlux,CHFLocation,Shape,Fluid,Source,Continuous,Quality,QualityPosition,WallPower,WallMesh
736,0.00544,0.0171,2.3243e-05,0.762,7.200e+05,63069.3,2728.6,0.0634,21,88150.34,4843000,0.554,middle(3),water,Todreas,yes,-0.298,0.0,0.3,0.019
737,0.00544,0.0171,2.3243e-05,0.762,7.800e+05,62277.5,2715,0.0631,55.8,233608,4782200,0.592,middle(3),water,Todreas,yes,-0.235,0.0,0.3,0.019
738,0.00544,0.0171,2.3243e-05,0.762,7.900e+05,57378.4,2660.7,0.0618,82.4,344978.38,4406000,0.559,middle(3),water,Todreas,yes,-0.182,0.0,0.3,0.019
739,0.00544,0.0171,2.3243e-05,0.762,7.800e+05,53125.10000000001,2687.9,0.0625,106.8,447668.2,4079400,0.559,middle(3),water,Todreas,yes,-0.131,0.0,0.3,0.019
740,0.00544,0.0171,2.3243e-05,0.762,6.300e+05,26574.3,685.8,0.0159,33.1,138641.63,2040600,0.249,inlet,water,Todreas,yes,-0.26,0.0,0.465,0.019
741,0.00544,0.0171,2.3243e-05,0.762,6.800e+05,25852.8,672.2,0.0156,105.1,440415.48,1985200,0.714,inlet,water,Todreas,yes,-0.122,0.0,0.465,0.019
742,0.00544,0.0171,2.3243e-05,0.762,4.300e+05,38721.9,1371.1,0.0319,11.8,49357.69,2973400,0.3,inlet,water,Todreas,yes,-0.267,0.0,0.465,0.019
743,0.00544,0.0171,2.3243e-05,0.762,4.700e+05,37900.2,1343.9,0.0312,85.8,358999.22,2910300,0.744,inlet,water,Todreas,yes,-0.128,0.0,0.465,0.019
744,0.00544,0.0171,2.3243e-05,0.762,8.300e+05,59900.9,2687.9,0.0625,84.5,353823.34,4599700,0.505,inlet,water,Todreas,yes,-0.183,0.0,0.465,0.019
745,0.00544,0.0171,2.3243e-05,0.762,6.400e+05,54415.7,2715,0.0631,20.8,87238.78,4178500,0.277,inlet,water,Todreas,yes,-0.286,0.0,0.465,0.019
746,0.00544,0.0171,2.3243e-05,0.762,6.800e+05,22602.3,678.8,0.0158,33,138269.05,1735600,0.638,outlet,water,Todreas,yes,-0.268,0.0,0.364,0.019
747,0.00544,0.0171,2.3243e-05,0.762,6.400e+05,23993.2,678.8,0.0158,106.11,444650.76,1842400,0.711,outlet,water,Todreas,yes,-0.114,0.0,0.364,0.019
748,0.00544,0.0171,2.3243e-05,0.762,9.000e+05,35143.3,1371.1,0.0319,38.2,160187.68,2698600,0.615,outlet,water,Todreas,yes,-0.287,0.0,0.364,0.019
749,0.00544,0.0171,2.3243e-05,0.762,4.500e+05,36403.9,1343.9,0.0312,85.54,357891.62,2795400,0.62,outlet,water,Todreas,yes,-0.125,0.0,0.364,0.019
750,0.00544,0.0171,2.3243e-05,0.762,7.600e+05,50338.3,2715,0.0631,88.57,370861.89,3865400,0.686,outlet,water,Todreas,yes,-0.166,0.0,0.364,0.019
751,0.00544,0.0171,2.3243e-05,0.762,5.000e+05,45820.7,2715,0.0631,12.08,50599.11,3518500,0.566,outlet,water,Todreas,yes,-0.28,0.0,0.364,0.019
752,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,231463.3,3987.5,0.3233,273.3,1200741.22,1486000,2.643,middle,water,Casterline,yes,-0.041,0.0,0.103,0.122
753,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,259469.5,4109.6,0.3332,243.3,1052830.54,1665800,2.643,middle,water,Casterline,yes,-0.139,0.0,0.103,0.122
754,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,278643.9,4041.8,0.3277,215.6,924180.25,1788900,2.643,middle,water,Casterline,yes,-0.224,0.0,0.103,0.122
755,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,299780.8,4001.1,0.3244,186.1,792324.24,1924600,2.643,middle,water,Casterline,yes,-0.311,0.0,0.103,0.122
756,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,273238.9,6849.3,0.5553,265.6,1161631.73,1754200,2.643,middle,water,Casterline,yes,-0.067,0.0,0.103,0.122
757,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,308129.7,6686.5,0.5421,245,1060931.77,1978200,2.643,middle,water,Casterline,yes,-0.133,0.0,0.103,0.122
758,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,344983.2,6632.3,0.5377,213.9,916458.67,2214800,2.643,middle,water,Casterline,yes,-0.229,0.0,0.103,0.122
759,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,420169.8,6835.7,0.5542,184.4,784845.8,2697500,2.643,middle,water,Casterline,yes,-0.316,0.0,0.103,0.122
760,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,486524.7,6754.4,0.5476,158.3,671287.78,3123500,2.643,middle,water,Casterline,yes,-0.391,0.0,0.103,0.122
761,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,338098.5,4041.8,0.3277,160,678620.34,2170600,2.643,middle,water,Casterline,yes,-0.386,0.0,0.103,0.122
762,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,213285.8,2631.2,0.2133,271.1,1189469.46,1369300,2.643,middle,water,Casterline,yes,-0.048,0.0,0.103,0.122
763,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,237849.6,2726.2,0.221,243.3,1052830.54,1527000,2.854,middle,water,Casterline,yes,-0.139,0.0,0.103,0.122
764,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,259967.9,2821.1,0.2287,212.8,911471.45,1669000,2.854,middle,water,Casterline,yes,-0.232,0.0,0.103,0.122
765,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,255544.2,2753.3,0.2232,187.8,799814.11,1640600,2.854,middle,water,Casterline,yes,-0.306,0.0,0.103,0.122
766,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,162663,1356.3,0.11,270,1183863.86,1044300,3.059,middle,water,Casterline,yes,-0.052,0.0,0.103,0.122
767,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,185264.1,1342.7,0.1089,240,1037182.03,1189400,3.059,middle,water,Casterline,yes,-0.149,0.0,0.103,0.122
768,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,181338.9,1383.4,0.1122,212.2,908754.11,1164200,3.962,middle,water,Casterline,yes,-0.234,0.0,0.103,0.122
769,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,196572.5,1315.6,0.1067,187.8,799814.11,1262000,3.962,middle,water,Casterline,yes,-0.306,0.0,0.103,0.122
770,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,167086.6,1464.8,0.1188,213.9,916458.67,1072700,4.329,middle,water,Casterline,yes,-0.229,0.0,0.103,0.122
771,0.01016,0.0319,8.1073e-05,4.88,6.900e+06,190186.2,1437.7,0.1166,214.4,918727.94,1221000,3.059,middle,water,Casterline,yes,-0.227,0.0,0.103,0.122
772,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,43398.2,994.4,0.0491,160,680466.29,3286800,0.27,middle,water,Zenkevich,no,-0.552,0.0,0.738,0.089
773,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,40743,997.2,0.0493,181,771525.4,3085700,0.27,middle,water,Zenkevich,no,-0.483,0.0,0.738,0.089
774,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,36651.1,997.2,0.0493,201,859699.68,2775800,0.27,middle,water,Zenkevich,no,-0.416,0.0,0.738,0.089
775,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,36651.1,997.2,0.0493,220,945190.81,2775800,0.27,middle,water,Zenkevich,no,-0.351,0.0,0.738,0.089
776,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,33396.4,997.2,0.0493,239,1032907.74,2529300,0.27,middle,water,Zenkevich,no,-0.285,0.0,0.738,0.089
777,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,30521.9,997.2,0.0493,260,1133393.35,2311600,0.27,middle,water,Zenkevich,no,-0.208,0.0,0.738,0.089
778,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,26011.5,997.2,0.0493,281,1239239.61,1970000,0.27,middle,water,Zenkevich,no,-0.128,0.0,0.738,0.089
779,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,24503.6,997.2,0.0493,300,1342244.73,1855800,0.27,middle,water,Zenkevich,no,-0.05,0.0,0.738,0.089
780,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,57940.9,1997.2,0.0986,140,594851.94,4388200,0.27,middle,water,Zenkevich,no,-0.617,0.0,0.738,0.089
781,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,54278.2,1997.2,0.0986,160,680466.29,4110800,0.27,middle,water,Zenkevich,no,-0.552,0.0,0.738,0.089
782,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,49526.1,1994.4,0.0985,180,767157.17,3750900,0.27,middle,water,Zenkevich,no,-0.486,0.0,0.738,0.089
783,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,47290.7,2002.8,0.0989,200,855250.85,3581600,0.27,middle,water,Zenkevich,no,-0.419,0.0,0.738,0.089
784,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,41970.9,2002.8,0.0989,220,945190.81,3178700,0.27,middle,water,Zenkevich,no,-0.351,0.0,0.738,0.089
785,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,40044.5,2002.8,0.0989,240,1037599.33,3032800,0.27,middle,water,Zenkevich,no,-0.281,0.0,0.738,0.089
786,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,34685.1,1997.2,0.0986,261,1138294.75,2626900,0.27,middle,water,Zenkevich,no,-0.205,0.0,0.738,0.089
787,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,30961.6,1997.2,0.0986,281,1239239.61,2344900,0.27,middle,water,Zenkevich,no,-0.128,0.0,0.738,0.089
788,0.00793,0.0249,4.9390e-05,0.53,1.000e+07,28336.7,2000,0.0988,300,1342244.73,2146100,0.27,middle,water,Zenkevich,no,-0.05,0.0,0.738,0.089
789,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,37678.4,997.2,0.0493,160,682868.15,2853600,0.27,middle,water,Zenkevich,no,-0.832,0.0,0.738,0.089
790,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,34385.3,997.2,0.0493,180,769272.85,2604200,0.27,middle,water,Zenkevich,no,-0.751,0.0,0.738,0.089
791,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,31241.5,997.2,0.0493,199,852583.01,2366100,0.27,middle,water,Zenkevich,no,-0.673,0.0,0.738,0.089
792,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,29913.2,997.2,0.0493,219,941956.09,2265500,0.27,middle,water,Zenkevich,no,-0.589,0.0,0.738,0.089
793,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,25611.4,997.2,0.0493,235,1015054.04,1939700,0.27,middle,water,Zenkevich,no,-0.521,0.0,0.738,0.089
794,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,24753.2,997.2,0.0493,260,1133137.34,1874700,0.27,middle,water,Zenkevich,no,-0.41,0.0,0.738,0.089
795,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,21858.9,997.2,0.0493,280,1232383.29,1655500,0.27,middle,water,Zenkevich,no,-0.317,0.0,0.738,0.089
796,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,19873,997.2,0.0493,299,1332648.16,1505100,0.27,middle,water,Zenkevich,no,-0.223,0.0,0.738,0.089
797,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,17277.2,997.2,0.0493,321,1461216.68,1308500,0.27,middle,water,Zenkevich,no,-0.103,0.0,0.738,0.089
798,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,55235.5,2022.2,0.0999,139,593243.39,4183300,0.27,middle,water,Zenkevich,no,-0.916,0.0,0.738,0.089
799,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,54118.4,2000,0.0988,161,687161.83,4098700,0.27,middle,water,Zenkevich,no,-0.828,0.0,0.738,0.089
800,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,45613.8,2013.9,0.0995,180,769272.85,3454600,0.27,middle,water,Zenkevich,no,-0.751,0.0,0.738,0.089
801,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,43797,2011.1,0.0993,200,857007.07,3317000,0.27,middle,water,Zenkevich,no,-0.669,0.0,0.738,0.089
802,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,41312,2008.3,0.0992,221,951007.31,3128800,0.27,middle,water,Zenkevich,no,-0.581,0.0,0.738,0.089
803,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,36171.8,2005.6,0.0991,240,1038251.93,2739500,0.27,middle,water,Zenkevich,no,-0.499,0.0,0.738,0.089
804,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,33277.5,2005.6,0.0991,259,1128302.39,2520300,0.27,middle,water,Zenkevich,no,-0.415,0.0,0.738,0.089
805,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,30352.9,2002.8,0.0989,279,1227289.85,2298800,0.27,middle,water,Zenkevich,no,-0.322,0.0,0.738,0.089
806,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,24354.4,2002.8,0.0989,300,1338143.97,1844500,0.27,middle,water,Zenkevich,no,-0.218,0.0,0.738,0.089
807,0.00793,0.0249,4.9390e-05,0.53,1.400e+07,23575.4,2005.6,0.0991,312,1406399.34,1785500,0.27,middle,water,Zenkevich,no,-0.154,0.0,0.738,0.089
808,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,27448.1,997.2,0.0493,199,854407,2078800,0.27,middle,water,Zenkevich,no,-1.129,0.0,0.738,0.089
809,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,25451.6,997.2,0.0493,219,943343.66,1927600,0.27,middle,water,Zenkevich,no,-1.014,0.0,0.738,0.089
810,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,23306,997.2,0.0493,239,1034401.78,1765100,0.27,middle,water,Zenkevich,no,-0.897,0.0,0.738,0.089
811,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,20980.8,997.2,0.0493,260,1133076.5,1589000,0.27,middle,water,Zenkevich,no,-0.77,0.0,0.738,0.089
812,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,18684.7,1000,0.0494,280,1231080.11,1415100,0.27,middle,water,Zenkevich,no,-0.644,0.0,0.738,0.089
813,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,17227,1000,0.0494,299,1329426.99,1304700,0.27,middle,water,Zenkevich,no,-0.518,0.0,0.738,0.089
814,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,14772.4,1000,0.0494,319,1441603.32,1118800,0.27,middle,water,Zenkevich,no,-0.374,0.0,0.738,0.089
815,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,12716.6,1000,0.0494,340,1577617.44,963100,0.27,middle,water,Zenkevich,no,-0.199,0.0,0.738,0.089
816,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,49068,2000,0.0988,159,681012.63,3716200,0.27,middle,water,Zenkevich,no,-1.352,0.0,0.738,0.089
817,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,48687.7,1997.2,0.0986,181,775757.64,3687400,0.27,middle,water,Zenkevich,no,-1.23,0.0,0.738,0.089
818,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,45114.7,1994.4,0.0985,200,858811.87,3416800,0.27,middle,water,Zenkevich,no,-1.123,0.0,0.738,0.089
819,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,39915.10000000001,1994.4,0.0985,219,943343.66,3023000,0.27,middle,water,Zenkevich,no,-1.014,0.0,0.738,0.089
820,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,35383.5,2005.6,0.0991,240,1039021.96,2679800,0.27,middle,water,Zenkevich,no,-0.891,0.0,0.738,0.089
821,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,33796.4,2000,0.0988,261,1137871.85,2559600,0.27,middle,water,Zenkevich,no,-0.764,0.0,0.738,0.089
822,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,27557.7,1997.2,0.0986,281,1236111.06,2087100,0.27,middle,water,Zenkevich,no,-0.638,0.0,0.738,0.089
823,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,25451.6,1988.9,0.0982,300,1334789,1927600,0.27,middle,water,Zenkevich,no,-0.511,0.0,0.738,0.089
824,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,21998.9,2008.3,0.0992,319,1441603.32,1666100,0.27,middle,water,Zenkevich,no,-0.374,0.0,0.738,0.089
825,0.00793,0.0249,4.9390e-05,0.53,1.800e+07,20481.7,2008.3,0.0992,327,1490356.38,1551200,0.27,middle,water,Zenkevich,no,-0.311,0.0,0.738,0.089
826,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,6607.1,1090,0.0556,285.1056984658162,2366835.410412628,405800,0.643,Middle,water,Bertoletti,no,0.731,0.0,0.543,0.008
827,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,11659.2,1090,0.0556,285.1056984658162,2162555.606286274,716100,0.643,Middle,water,Bertoletti,no,0.595,0.0,0.543,0.008
828,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,12095.6,1090,0.0556,285.1056984658162,2156814.014158463,742900,0.643,Middle,water,Bertoletti,no,0.592,0.0,0.543,0.008
829,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,18502.4,1100.9,0.0562,285.1056984658162,1941051.025776485,1136400,0.643,Middle,water,Bertoletti,no,0.449,0.0,0.543,0.008
830,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,23098.6,1090,0.0556,285.1056984658162,1750823.012910302,1418700,0.643,Middle,water,Bertoletti,no,0.323,0.0,0.543,0.008
831,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,30695.6,1096.6,0.056,285.1056984658162,1478399.575898604,1885300,0.643,Middle,water,Bertoletti,no,0.143,0.0,0.543,0.008
832,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,31107.5,1096.6,0.056,285.1056984658162,1410255.943013259,1910600,0.643,Middle,water,Bertoletti,no,0.098,0.0,0.543,0.008
833,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,41952.7,1090,0.0556,279.1071570769438,1230906.736283983,2576700,0.643,Middle,water,Bertoletti,no,-0.021,0.0,0.543,0.008
834,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,44702.6,1090,0.0556,259.6965847141245,1132242.008403429,2745600,0.643,Middle,water,Bertoletti,no,-0.086,0.0,0.543,0.008
835,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,3117.9,1495.4,0.0763,285.1056984658162,2476983.322548806,191500,0.643,Middle,water,Bertoletti,no,0.804,0.0,0.543,0.008
836,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,5827.200000000001,1493,0.0762,285.1056984658162,2290683.767454283,357900,0.643,Middle,water,Bertoletti,no,0.68,0.0,0.543,0.008
837,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,6266.8,1490.6,0.0761,285.1056984658162,2294310.036166586,384900,0.643,Middle,water,Bertoletti,no,0.683,0.0,0.543,0.008
838,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,10806.1,1495.4,0.0763,285.1056984658162,2026268.340515586,663700,0.643,Middle,water,Bertoletti,no,0.505,0.0,0.543,0.008
839,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,19179.7,1500.3,0.0765,285.1056984658162,1794791.521046965,1178000,0.643,Middle,water,Bertoletti,no,0.352,0.0,0.543,0.008
840,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,28012.4,1495.4,0.0763,285.1056984658162,1556968.731331817,1720500,0.643,Middle,water,Bertoletti,no,0.195,0.0,0.543,0.008
841,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,32854.6,1497.9,0.0764,285.1056984658162,1464045.595579074,2017900,0.643,Middle,water,Bertoletti,no,0.133,0.0,0.543,0.008
842,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,36049,1501.3,0.0766,285.1056984658162,1282883.254493647,2214100,0.643,Middle,water,Bertoletti,no,0.013,0.0,0.543,0.008
843,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,44723.8,1500.3,0.0765,258.1944644834747,1124838.376449145,2746900,0.643,Middle,water,Bertoletti,no,-0.091,0.0,0.543,0.008
844,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,47683.8,1500.8,0.0766,231.3705172178447,996710.2152811361,2928700,0.643,Middle,water,Bertoletti,no,-0.176,0.0,0.543,0.008
845,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,6820.299999999999,2203.6,0.1124,285.1056984658162,2113147.695081158,418900,0.643,Middle,water,Bertoletti,no,0.563,0.0,0.543,0.008
846,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,10024.6,2200.9,0.1123,285.1056984658162,1943770.727310712,615700,0.643,Middle,water,Bertoletti,no,0.451,0.0,0.543,0.008
847,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,12045.1,2196.6,0.1121,285.1056984658162,1952383.115502429,739800,0.643,Middle,water,Bertoletti,no,0.456,0.0,0.543,0.008
848,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,16856.3,2189.7,0.1117,285.1056984658162,1761852.913576888,1035300,0.643,Middle,water,Bertoletti,no,0.33,0.0,0.543,0.008
849,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,3839.2,2187.5,0.1116,285.1056984658162,2328004.11628506,235800,0.643,Middle,water,Bertoletti,no,0.705,0.0,0.543,0.008
850,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,27776.3,2194,0.1119,285.1056984658162,1561501.567222195,1706000,0.643,Middle,water,Bertoletti,no,0.198,0.0,0.543,0.008
851,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,35845.5,2197.2,0.1121,285.1056984658162,1377770.619132219,2201600,0.643,Middle,water,Bertoletti,no,0.076,0.0,0.543,0.008
852,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,40376.60000000001,2195.6,0.112,285.1056984658162,1272457.731945778,2479900,0.643,Middle,water,Bertoletti,no,0.006,0.0,0.543,0.008
853,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,44650.5,2187.5,0.1116,260.1552491863448,1134508.426348617,2742400,0.643,Middle,water,Bertoletti,no,-0.085,0.0,0.543,0.008
854,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,2331.5,3004,0.1533,285.1056984658162,2477889.889726881,143200,0.643,Middle,water,Bertoletti,no,0.804,0.0,0.543,0.008
855,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,3985.7,2999.4,0.153,285.1056984658162,2245959.786669224,244800,0.643,Middle,water,Bertoletti,no,0.651,0.0,0.543,0.008
856,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,7232.3,3004,0.1533,285.1056984658162,2019166.89762066,444200,0.643,Middle,water,Bertoletti,no,0.501,0.0,0.543,0.008
857,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,11924.6,3027.2,0.1545,285.1056984658162,1833622.815174534,732400,0.643,Middle,water,Bertoletti,no,0.378,0.0,0.543,0.008
858,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,21846.6,3010.9,0.1536,285.1056984658162,1633724.752408879,1341800,0.643,Middle,water,Bertoletti,no,0.246,0.0,0.543,0.008
859,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,37424.8,3004,0.1533,285.1056984658162,1320354.697854102,2298600,0.643,Middle,water,Bertoletti,no,0.038,0.0,0.543,0.008
860,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,41255.8,3004,0.1533,283.6977450067506,1255232.955562343,2533900,0.643,Middle,water,Bertoletti,no,-0.005,0.0,0.543,0.008
861,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,44004.2,3004,0.1533,263.4108175244021,1150675.541024298,2702700,0.643,Middle,water,Bertoletti,no,-0.074,0.0,0.543,0.008
862,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,32237.5,3010.9,0.1536,285.1056984658162,1438963.903652318,1980000,0.643,Middle,water,Bertoletti,no,0.117,0.0,0.543,0.008
863,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,40780.4,3898.3,0.1989,285.1056984658162,1279559.174840703,2504700,0.643,Middle,water,Bertoletti,no,0.011,0.0,0.543,0.008
864,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,45905.8,3903.1,0.1991,258.2558890035331,1125140.565508503,2819500,0.643,Middle,water,Bertoletti,no,-0.091,0.0,0.543,0.008
865,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,53778,3896,0.1988,232.9912199759463,1004264.941765099,3303000,0.643,Middle,water,Bertoletti,no,-0.171,0.0,0.543,0.008
866,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,7774.4,3891.2,0.1985,285.1056984658162,1977011.523840148,477500,0.643,Middle,water,Bertoletti,no,0.473,0.0,0.543,0.008
867,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,12015.8,3903.1,0.1991,285.1056984658162,1815944.755202061,738000,0.643,Middle,water,Bertoletti,no,0.366,0.0,0.543,0.008
868,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,17911.3,3896,0.1988,285.1056984658162,1673009.330125485,1100100,0.643,Middle,water,Bertoletti,no,0.271,0.0,0.543,0.008
869,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,4783.5,3891.2,0.1985,285.1056984658162,2201689.089473201,293800,0.643,Middle,water,Bertoletti,no,0.621,0.0,0.543,0.008
870,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,23478,3915,0.1998,285.1056984658162,1608189.776893084,1442000,0.643,Middle,water,Bertoletti,no,0.229,0.0,0.543,0.008
871,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,28803.7,3891.2,0.1985,285.1056984658162,1521612.611386871,1769100,0.643,Middle,water,Bertoletti,no,0.171,0.0,0.543,0.008
872,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,38899.9,3915,0.1998,285.1056984658162,1320052.508794744,2389200,0.643,Middle,water,Bertoletti,no,0.038,0.0,0.543,0.008
873,0.00806,0.0253,5.1022e-05,0.643,6.910e+06,34782.3,3903.1,0.1991,285.1056984658162,1397412.907990523,2136300,0.643,Middle,water,Bertoletti,no,0.089,0.0,0.543,0.008
874,0.0127,0.0399,1.2668e-04,3.66,6.900e+06,120618.7,720,0.0912,259.3,1130285.78,826000,3.63,Middle,water,Keeys,yes,-0.087,0.0,0.349,0.092
875,0.0127,0.0399,1.2668e-04,3.66,6.900e+06,153767,1360,0.1723,262.7,1147135.17,1053000,3.59,Middle,water,Keeys,yes,-0.076,0.0,0.349,0.092
876,0.0127,0.0399,1.2668e-04,3.66,6.900e+06,178299.6,2000,0.2534,264.3,1155118.53,1221000,3.46,Middle,water,Keeys,yes,-0.071,0.0,0.349,0.092
877,0.0127,0.0399,1.2668e-04,3.66,6.900e+06,198889.5,2720,0.3446,264.9,1158121.6,1362000,2.97,Middle,water,Keeys,yes,-0.069,0.0,0.349,0.092
878,0.0127,0.0399,1.2668e-04,3.66,6.900e+06,219041.3,3400,0.4307,257.9,1123391.39,1500000,2.46,Middle,water,Keeys,yes,-0.092,0.0,0.349,0.092
879,0.0127,0.0399,1.2668e-04,3.66,6.900e+06,222692,4060,0.5143,254.6,1107235.61,1525000,2.36,Middle,water,Keeys,yes,-0.103,0.0,0.349,0.092
880,0.006,0.0188,2.8274e-05,0.062,6.000e+05,19049.4,5038.4,0.1425,38.8,162426.85,16300000,0.0062,Middle,water,Kinoshita,no,-0.244,0.0,1.2,0.021
881,0.006,0.0188,2.8274e-05,0.062,1.100e+06,20802.4,4976.2,0.1407,40.8,171223.71,17800000,0.0062,Middle,water,Kinoshita,no,-0.305,0.0,1.2,0.021
